Something	101-030716-JAP_(Rat230_2).CEL	102-030716-JAP_(Rat230_2).CEL	104-030716-JAP_(Rat230_2).CEL	105-030716-JAP_(Rat230_2).CEL	106-030716-JAP_(Rat230_2).CEL	107-030716-JAP_(Rat230_2).CEL	109-030716-JAP_(Rat230_2).CEL	110-030716-JAP_(Rat230_2).CEL	112-030716-JAP_(Rat230_2).CEL	113-030716-JAP_(Rat230_2).CEL	115-030716-JAP_(Rat230_2).CEL	117-030716-JAP_(Rat230_2).CEL	118-030716-JAP_(Rat230_2).CEL	119-030716-JAP_(Rat230_2).CEL	120-030716-JAP_(Rat230_2).CEL	122-030716-JAP_(Rat230_2).CEL	123-030716-JAP_(Rat230_2).CEL	124-030716-JAP_(Rat230_2).CEL	125-030716-JAP_(Rat230_2).CEL	126-030716-JAP_(Rat230_2).CEL	128-030716-JAP_(Rat230_2).CEL	129-030716-JAP_(Rat230_2).CEL	130-030716-JAP_(Rat230_2).CEL	131-030716-JAP_(Rat230_2).CEL	132-030716-JAP_(Rat230_2).CEL	133-030716-JAP_(Rat230_2).CEL	134-030716-JAP_(Rat230_2).CEL	135-030716-JAP_(Rat230_2).CEL
1383940_at	7.4605656	6.9167757	7.1115694	6.7017846	6.901825	6.610645	6.4173055	6.8791356	7.2164607	7.4495263	6.101377	6.8938804	6.9393997	6.9035306	6.5466757	6.7441144	6.954342	7.301685	7.093908	6.5318027	6.8742447	6.971443	6.796837	7.0416536	6.7669544	6.7938123	6.2875185	7.3909874
1383941_at	6.862186	6.9346757	6.6682057	6.5482435	6.672406	6.781308	6.689161	6.740911	6.5751996	6.750041	6.367008	6.678256	6.6781116	6.792269	6.608554	6.750782	6.5661182	6.7246456	6.5624876	6.5931253	6.6395106	6.5391393	6.818466	6.756526	6.6658673	6.8716984	6.9379225	6.6647925
1383942_at	9.162119	9.327652	9.247162	9.126304	9.032487	9.276948	9.145692	9.178811	9.058129	9.180075	8.897464	9.041679	9.328719	9.286634	9.185265	9.353353	9.254599	9.268872	9.032839	9.175297	9.207481	9.170339	9.108204	9.301922	9.2457285	9.276578	9.202882	9.420992
1383943_at	3.1587338	2.6613898	2.8741179	3.0677505	2.7984114	2.9988856	2.846683	2.884963	2.9614983	3.1045258	3.0054119	3.0442395	2.9195564	2.8844037	3.027684	2.9288867	2.8106723	2.7487826	2.9091702	2.8057585	2.9767106	2.7936158	2.8407216	3.1226175	2.8534713	2.887547	2.922574	2.9875169
1383944_at	3.0691946	3.105479	3.3520482	2.8681946	3.0191891	3.1721654	3.0982792	3.1392622	3.0675545	3.0251253	3.199399	3.1985474	3.2055812	3.2333033	3.1004534	2.9859135	3.1709032	3.2249298	3.0699906	3.346523	3.2669356	2.932448	2.9296951	3.268645	3.227664	3.1811442	3.321961	3.1252759
1383946_at	8.759498	8.7730665	8.607325	8.767753	8.720494	8.740193	8.460854	8.261027	8.584398	7.7490354	7.5883927	7.849322	8.72601	7.989262	8.255684	9.1306	8.481528	8.5374565	7.998723	7.780577	8.241491	8.256863	8.241131	7.371881	8.232062	7.82074	7.9930434	8.162587
1383947_at	6.801579	6.6043196	6.72917	6.573589	6.560513	6.5736833	6.5464892	6.6451178	6.492235	6.9538555	6.602348	6.968651	6.8997087	6.606371	6.8225574	6.6936913	6.649697	6.6299677	7.1456885	6.909271	6.737547	6.828853	6.7811975	6.7212696	6.7955084	6.9957457	7.10223	6.926884
1383948_at	5.4538245	5.5357947	5.44501	5.3405504	5.326579	5.1146917	5.566821	5.469678	5.346005	5.394047	5.224089	5.366659	5.3166375	5.305761	5.318608	5.3527946	5.379181	5.564375	5.184841	5.5130386	5.3949356	5.4006515	5.537291	5.358469	5.3808866	5.3594646	5.4088736	5.355881
1383950_at	3.3484192	3.5163484	3.0257769	3.509831	3.4235232	3.57578	3.3732247	3.585949	3.3470974	3.524393	3.4062312	3.49112	3.7088501	3.5104575	3.8022041	3.3904965	3.5439494	3.4908938	3.6560225	3.4123101	3.1751523	3.5075383	3.6172142	3.2423115	3.6066158	3.2785077	3.6404204	3.3720927
1383951_at	6.5253615	6.21817	6.1477704	6.165865	6.2121263	6.231161	6.394364	6.0164466	6.1323605	6.0662546	5.571942	5.7229323	6.346539	6.2268453	6.0262403	6.237893	5.810353	6.31019	5.844096	6.0065107	6.4532332	6.162003	6.115305	6.1184363	5.9469995	5.796092	5.8237295	6.177718
1383952_at	4.027854	3.9291773	3.9168563	3.8405116	3.9913497	3.995388	3.8528748	4.055548	3.9210598	4.153197	4.1798773	3.7469082	4.065411	4.1992908	3.9983995	4.3179793	3.8147104	4.2388463	4.3986735	4.127824	3.812279	3.9634576	4.019681	3.867875	4.231019	3.842677	3.8985808	3.8661704
1383953_at	6.30357	6.3228793	6.1677628	6.182433	6.2582355	5.9929156	6.1600304	6.0495358	6.0203238	6.2851877	5.967118	6.2261786	6.1150537	6.181237	6.1700892	6.1672106	6.2559123	6.2076373	6.3933864	6.3089137	6.4672794	6.428949	6.4303823	6.27678	6.04548	6.0914874	6.21467	6.319296
1383955_at	5.234851	5.2705173	5.0648785	4.9304237	5.2002916	4.8420815	5.2326684	4.9461923	4.874754	4.6945047	4.7241216	4.6019864	5.128252	5.0158596	4.636429	5.196582	4.756296	4.8117375	4.981842	4.951876	5.2887783	5.32419	5.0774407	4.775588	5.389403	4.9767027	4.957266	5.109959
1383956_at	3.659584	3.597814	3.516151	3.5575953	3.4690166	3.5719264	3.2753696	3.2447207	3.6408029	4.0985966	3.5426052	3.5426323	3.599546	3.3468795	3.2697272	3.6934671	3.3283834	3.565481	3.1302772	3.6614435	3.3857324	3.2110426	3.5077207	3.2134624	3.509132	3.9248958	3.8469744	3.2606797
1383958_at	4.4549356	4.3473682	4.949777	4.544547	4.7319098	4.473472	4.619975	4.436347	4.458314	4.6478415	4.8291225	4.6005883	4.595412	4.7485957	4.5832443	4.5327234	4.6390834	4.826404	4.525004	4.662605	4.62549	4.4937634	4.609581	4.5040383	4.6956096	4.763723	4.6817427	4.7306695
1383959_at	4.5354567	4.6969595	4.585318	4.90246	4.5462093	4.4585648	4.485775	4.737508	4.6456933	4.6822176	4.991127	4.6130495	4.5815253	4.8386374	4.686431	4.504184	4.6464386	4.5958014	4.790934	4.8291473	4.8028765	4.686282	4.857087	4.5083656	4.6290674	4.7545557	4.7593384	4.4840794
1383960_at	8.329582	8.407457	8.306593	8.159039	8.249464	8.2676935	8.242802	8.30051	8.2674885	8.416843	8.301156	8.402136	8.292905	8.467712	8.383894	8.35061	8.423476	8.308824	8.4303465	8.570251	8.3271265	8.46957	8.452147	8.385422	8.348141	8.516193	8.53483	8.427937
1383961_a_at	7.2140856	7.2186923	7.1100545	6.940429	7.0934153	6.9637504	7.1291633	7.106383	7.099707	7.216415	6.991727	7.1128063	7.0762477	6.9843645	7.0011883	7.080073	7.2744026	6.9090014	7.1586437	6.9058194	7.0859895	7.0109572	7.023311	7.028067	6.831008	6.883476	6.9774303	6.9455714
1383962_at	7.2561164	7.172271	7.0900593	7.09309	7.1529903	7.0502577	7.3904996	7.2008924	7.1337605	6.967182	6.8268085	7.1347656	7.1901503	7.4072695	6.9106927	7.347176	7.120594	7.1811	7.2029114	7.169491	7.420301	7.39068	7.2087154	7.118976	7.183697	7.0902014	7.1504	7.282505
1383963_at	7.9450026	8.111305	8.036564	8.24344	8.088236	8.141303	8.105841	8.230309	7.9731154	8.182584	7.9955764	8.013899	8.175339	8.159863	8.229177	8.193677	8.028137	8.099385	8.034205	8.228495	8.105028	8.174625	8.11471	8.189988	8.27223	8.139028	8.246486	8.064618
1383964_at	6.2578125	6.492242	6.6743493	6.2731857	6.369375	6.365544	6.154415	6.702929	6.189429	6.4352	6.2838516	6.235936	6.5368266	6.4192123	6.1610684	6.4998813	6.2925973	6.3131824	6.404729	6.4782295	6.314851	6.414991	6.2594295	6.2224555	6.433278	6.2320557	6.501657	6.5412154
1383966_at	3.2940807	3.4885278	3.583631	3.5556512	3.651722	3.3580618	3.6015596	3.5949273	3.8677144	3.6129622	4.0406795	3.6489835	3.6155262	3.7443013	3.9440906	3.688573	3.395418	3.7515872	3.7077203	3.8065295	3.5720649	3.760613	3.5305767	3.6673	3.6884983	3.811915	3.8154197	3.6684954
1383967_at	5.3545065	5.8597445	5.5107965	5.817395	5.8498507	5.8696213	5.8949757	5.611061	5.839234	5.9844956	5.8470216	5.923112	5.9364085	5.5736094	5.567279	5.736884	5.757736	5.800167	5.869247	5.590555	5.650277	5.4594603	5.857356	5.849923	5.6356077	5.7218447	6.0747085	5.7113914
1383968_at	4.7233877	4.6964607	4.702609	4.9494247	4.6657815	4.9356036	4.694362	4.842122	4.9569535	4.8293505	4.9805193	4.988603	4.8998585	4.7466717	4.841425	4.7780123	5.0570903	4.9194613	4.892583	4.7043858	4.8347893	4.966962	4.9806643	4.7844563	4.905237	4.7899313	4.8766327	4.929083
1383969_at	3.6218054	3.7695656	3.5023882	3.3381793	3.5319543	3.4827714	3.7405243	3.520261	3.3118746	3.5705857	3.4802568	3.4771838	3.6262307	3.383066	3.5260212	3.5859365	3.5643964	3.7157388	3.5001621	3.8641856	3.231285	3.4982834	3.5679257	3.7766595	3.2627769	3.500567	3.6062577	3.4782572
1383971_at	8.928175	9.028631	8.958509	9.014975	9.120707	8.923764	8.848522	9.011965	8.684011	8.843091	8.625329	8.9641695	8.848538	8.824417	8.895251	8.958318	8.748436	9.103715	8.559627	9.054059	8.6949215	8.675649	8.719341	8.51522	8.8617935	8.887679	9.007505	8.683537
1383972_at	5.1450176	5.1940794	4.738474	4.848798	5.069412	5.1974	4.803056	4.971361	5.1033773	4.6257515	5.038657	5.0177717	5.00539	5.202282	5.1026535	5.3015785	4.7347746	5.074608	5.073658	5.0655603	4.6468086	4.726062	5.028761	4.637127	4.9979877	4.5485783	4.810257	5.130556
1383973_at	6.7741337	6.8254213	6.806645	6.590836	6.5882597	6.87895	6.5936637	6.7266355	6.620489	6.6890645	6.361159	6.5976186	6.7985635	6.5988593	6.699809	6.685545	6.911842	6.7296104	6.817905	6.7103195	6.903354	6.9400496	6.8541718	6.550534	6.7719574	6.6509085	6.390739	6.7797785
1383974_at	3.144477	2.9576948	3.0672073	3.0907142	3.2714293	3.1557393	2.9698274	3.092324	3.164264	2.9688416	3.2268043	3.0984735	3.1213746	3.044873	3.1269975	3.1430387	3.1374002	2.9458709	3.2518373	3.2380037	3.0147297	3.114225	2.9527316	3.0020025	2.860282	3.000321	2.9118173	2.9934068
1383975_at	4.174604	4.298862	4.2955647	4.187796	4.47297	3.7944016	4.4408426	4.165648	4.318022	4.3955297	4.2800007	4.129839	4.4118147	4.2897224	4.479653	4.3180256	4.3586926	4.4355903	4.2102513	4.269604	4.29374	4.4126825	4.351388	4.100937	4.4818187	4.377447	3.9628136	4.131718
1383976_at	4.398173	4.7545757	4.1783247	4.432069	4.7062607	4.599473	4.3843546	4.785013	4.328845	4.5954533	4.13235	4.179019	4.6394157	4.3162956	4.3495283	4.386631	4.3568487	4.501992	4.0463653	3.7825005	4.6692085	4.1951957	4.224375	4.0803156	4.4511824	4.031826	4.2963142	4.6152277
