Something	201-031016-JAP_(Rat230_2).CEL	202-031016-JAP_(Rat230_2).CEL	204-031016-JAP_(Rat230_2).CEL	205-031016-JAP_(Rat230_2).CEL	206-031016-JAP_(Rat230_2).CEL	207-031016-JAP_(Rat230_2).CEL	208-031016-JAP_(Rat230_2).CEL	209-031016-JAP_(Rat230_2).CEL	210-031016-JAP_(Rat230_2).CEL	212-031016-JAP_(Rat230_2).CEL	213-031016-JAP_(Rat230_2).CEL	214-031016-JAP_(Rat230_2).CEL	216-031016-JAP_(Rat230_2).CEL	217-031016-JAP_(Rat230_2).CEL	218-031016-JAP_(Rat230_2).CEL	219-031016-JAP_(Rat230_2).CEL	221-031016-JAP_(Rat230_2).CEL	222-031016-JAP_(Rat230_2).CEL	223-031016-JAP_(Rat230_2).CEL	224-031016-JAP_(Rat230_2).CEL	225-031016-JAP_(Rat230_2).CEL	226-031016-JAP_(Rat230_2).CEL	227-031016-JAP_(Rat230_2).CEL	228-031016-JAP_(Rat230_2).CEL	229-031016-JAP_(Rat230_2).CEL	231-031016-JAP_(Rat230_2).CEL	232-031016-JAP_(Rat230_2).CEL	233-031016-JAP_(Rat230_2).CEL	235-031016-JAP_(Rat230_2).CEL	236-031016-JAP_(Rat230_2).CEL
1367468_at	9.027736	9.103236	9.161935	9.188667	9.340196	8.976506	9.172567	9.324145	8.951936	9.158923	9.031578	9.266142	9.160531	9.204724	9.278687	9.204886	9.264735	9.09357	9.181439	9.159661	9.130627	9.172033	9.264029	9.200754	9.260367	9.104345	8.919753	9.208023	9.173457	9.027812
1367469_at	11.770511	11.740671	11.858021	11.630991	11.6940565	11.793874	11.674986	11.7369175	11.594566	11.720504	11.516775	11.699284	11.719111	11.716331	11.9309225	11.741204	11.684764	11.741838	11.615475	11.812315	11.562159	11.7511215	11.735724	11.7296505	11.675416	11.802501	11.807992	11.726187	11.448438	11.67275
1367470_at	9.694458	9.878836	9.93045	9.699991	9.921814	9.775257	9.76466	9.628462	9.78565	9.9032955	9.707178	9.850271	9.836969	9.814987	9.772142	9.749897	9.906975	9.91037	9.91061	9.723402	9.731037	9.831018	9.831654	9.809834	9.903446	9.748955	9.713518	9.792465	9.782112	9.791855
1367471_at	8.649997	8.597284	8.552187	8.655674	8.917013	8.60517	8.571585	8.53241	8.565463	8.664811	8.685799	8.651493	8.525959	8.809707	8.756367	8.750334	8.77356	8.609291	8.825182	8.635046	8.846531	8.639807	8.633884	8.87854	8.594843	8.7020855	8.567909	8.608891	8.714684	8.539442
1367472_at	8.591217	8.615432	8.506567	8.387491	8.55135	8.374687	8.387055	8.471031	8.57091	8.550005	8.382325	8.456083	8.415238	8.516448	8.518948	8.479667	8.418413	8.535704	8.424575	8.457809	8.526831	8.458105	8.427324	8.550407	8.524668	8.409233	8.605967	8.722581	8.546434	8.468462
1367473_at	9.316317	9.361547	9.493728	9.405638	9.461109	9.340275	9.318856	9.4994755	9.343015	9.353649	9.171123	9.395279	9.337391	9.381902	9.220721	9.345682	9.343129	9.253046	9.277756	9.366161	9.313132	9.409287	9.374698	9.411243	9.320776	9.412815	9.348466	9.352624	9.32935	9.347051
1367474_at	9.416679	9.37697	9.292949	9.333163	9.292988	9.08734	9.268972	9.584959	9.376484	9.270826	9.158033	9.243784	9.336678	9.353012	9.263519	9.404051	9.182899	9.126623	9.401975	9.214567	9.230902	9.134618	9.314003	9.347333	9.4674835	9.356321	9.5740185	9.568119	9.308496	9.436185
1367475_at	10.298681	10.260891	10.1975	10.211613	10.277361	10.18228	10.26411	10.231989	10.14429	10.232225	10.174988	10.296387	10.120815	10.185052	10.2277565	10.252153	10.240482	10.174011	10.255617	10.159222	10.320918	10.224369	10.284206	10.343298	10.226112	10.387293	10.335884	10.320282	10.252914	10.102694
1367476_at	10.9595375	10.866123	11.066596	11.1287155	11.166212	11.0339775	10.986295	10.77295	11.048897	11.165323	10.984266	11.000467	11.056218	11.043675	11.038477	11.104283	11.100619	10.888386	11.104775	11.031881	11.030719	11.054597	11.03363	11.110667	10.959948	11.012602	10.969333	10.712849	11.048749	11.003496
1367477_at	9.201518	9.124306	9.379702	9.342853	9.560338	9.443602	9.356805	9.250028	9.350039	9.495913	9.285573	9.546251	9.527175	9.413878	9.361528	9.508264	9.50688	9.216942	9.424968	9.423912	9.33568	9.40474	9.42256	9.4528265	9.34415	9.399171	9.247412	8.985234	9.355292	9.097351
1367478_at	7.9288235	8.281683	7.8814964	8.048496	8.155666	7.909134	8.08864	8.2823105	7.9030313	8.089344	8.102243	8.157021	8.043537	8.102568	8.13341	8.247469	8.124493	8.048056	8.117815	8.161676	8.054344	8.022255	8.109787	8.129353	8.022579	8.060366	8.236776	8.070261	8.160097	8.187687
1367479_at	10.443905	10.428203	10.416519	10.530145	10.650287	10.508695	10.479586	10.71622	10.497509	10.578707	10.475958	10.62025	10.607462	10.616411	10.42769	10.503452	10.520365	10.653884	10.618721	10.478749	10.586432	10.534598	10.570902	10.531239	10.68917	10.428535	10.517366	10.47532	10.609355	10.43147
1367480_at	8.736662	8.680976	8.861085	8.557878	8.778903	8.678312	8.699874	8.772252	8.507179	8.790092	8.507362	8.729018	8.576827	8.655983	8.781437	8.80477	8.678283	8.59279	8.52338	8.836649	8.626316	8.5259695	8.573817	8.726947	8.791499	8.672539	8.6870775	8.6911335	8.691672	8.660618
1367481_at	8.887212	8.886778	8.816391	8.843069	8.978811	8.827629	8.781063	9.030507	8.694038	8.999201	8.812744	8.874521	8.762959	8.959797	8.7894	8.9704	9.034605	8.854664	8.941475	8.83912	8.846415	8.951359	8.83859	8.99968	8.968662	8.90315	8.905527	8.851521	8.889432	8.823067
1367482_at	9.41781	9.240915	9.315317	9.367615	9.468449	9.243048	9.209311	9.306627	9.100233	9.276218	9.189337	9.290504	9.346188	9.44002	9.334934	9.45129	9.286139	9.062618	9.3947735	9.402069	9.37565	9.273281	9.501593	9.40283	9.282173	9.34436	9.061533	9.063137	9.328686	9.0733185
1367483_at	7.8480377	7.936738	7.9490066	7.9496145	8.129391	7.9633293	7.9595375	8.297051	7.783847	8.0135355	7.8931866	7.999228	7.880482	7.9377074	7.89161	7.9140534	8.017359	7.742964	8.004604	7.979402	7.908601	8.03027	7.812197	8.00234	7.883638	7.9013643	7.9703317	7.944124	7.942273	7.9308405
1367484_at	9.1534195	9.057135	9.171666	9.157051	8.989505	9.021299	8.9765835	9.185986	8.88581	8.992195	8.9833555	8.998739	8.972727	9.07951	8.98533	9.155767	8.946267	8.907475	9.153123	9.1308775	8.978159	9.009144	9.197112	9.079911	9.029813	9.090695	9.106358	8.928331	8.973388	9.024484
1367485_at	9.673979	9.619909	9.707731	9.552317	9.600991	9.591753	9.504942	9.592371	9.526581	9.684954	9.435867	9.497018	9.588631	9.647127	9.6671715	9.604219	9.544211	9.577917	9.644373	9.585825	9.702759	9.561455	9.611586	9.636404	9.576754	9.580272	9.660156	9.62134	9.645561	9.564594
1367486_at	8.645138	8.715863	8.558719	8.750053	8.67997	8.676355	8.703851	8.365275	8.513499	8.807057	8.650284	8.710231	8.60023	8.5261345	8.656728	8.7192955	8.680408	8.666013	8.745457	8.626175	8.713826	8.677522	8.729474	8.770758	8.633513	8.55741	8.739603	8.713665	8.688732	8.718417
1367487_at	7.2798476	7.2822943	7.033107	7.1937995	6.9782534	6.9186916	7.071004	7.4894648	7.2145247	7.0532246	7.080245	7.1470404	6.901894	7.077036	7.345024	6.9689827	7.1089153	7.109475	7.137232	7.1500416	7.049985	6.924335	7.201364	7.093093	7.584204	7.362202	7.0730453	7.104926	7.19178	7.1989956
1367488_at	7.8473763	7.6627994	8.007939	7.9557977	7.607732	7.5959125	7.575439	7.6317406	7.623948	8.060802	7.455239	7.441409	7.742739	7.574585	7.6406355	7.943871	7.7121944	8.034187	7.6892877	7.784927	7.48303	7.6252713	7.540732	8.0304165	7.7188234	7.411697	7.8771977	7.8821316	7.690022	7.4915996
1367489_at	6.1222568	6.1085935	6.0943203	6.0221114	5.8343606	5.893572	6.117624	6.109965	6.0948753	6.2007627	5.925083	6.2809687	6.0997686	6.1740355	6.179186	5.94329	5.9412	6.207868	5.79337	6.0758767	6.0060453	6.038158	5.931372	6.059308	6.0888786	6.2586627	6.340774	6.33499	6.2504563	6.322687
1367490_at	6.7466764	6.7161255	6.9611235	6.9704576	6.73679	6.705445	6.8972974	6.9155498	6.799258	6.8919377	6.876799	7.025497	7.0104322	6.8262134	6.913929	6.8943553	6.9788213	6.7473416	6.8330317	7.0090203	6.830269	6.873804	6.8111134	6.8148518	6.8562665	6.857019	6.9024987	6.9677362	6.8247414	6.7638264
1367491_at	9.398281	9.262219	9.284811	9.220067	9.275071	9.246785	9.202519	9.290472	9.234121	9.363604	9.226927	9.315949	9.238834	9.257807	9.308925	9.263485	9.212875	9.2402725	9.147653	9.267172	9.337264	9.280985	9.162037	9.2211275	9.36114	9.180283	9.422488	9.339611	9.314741	9.180214
1367492_at	8.254465	8.412083	8.556566	8.412288	8.502761	8.268337	8.566287	8.421325	8.613902	8.489833	8.288613	8.45156	8.487068	8.4399605	8.292946	8.493439	8.461747	8.468317	8.379565	8.432834	8.528026	8.260392	8.4484	8.524573	8.294239	8.257833	8.423778	8.469928	8.491909	8.372908
1367493_at	9.1535	9.2160635	9.444867	9.218374	9.2861395	9.074637	9.147201	9.166713	9.100611	9.14578	9.137227	9.104439	9.0610485	9.276157	9.159254	9.187884	9.229611	9.089478	9.328927	9.09966	8.974153	9.219661	9.358311	9.13801	9.149299	9.145533	9.122262	9.157268	9.141231	9.075927
1367494_at	9.376545	9.413271	9.355188	9.406927	9.482942	9.446268	9.351002	9.408724	9.289513	9.430479	9.416773	9.558481	9.412327	9.363506	9.415794	9.515116	9.525537	9.4743	9.516857	9.4435005	9.494938	9.407307	9.650091	9.614058	9.517693	9.335016	9.450403	9.397585	9.365421	9.285006
1367495_at	7.049363	7.2578287	7.420718	7.083427	7.4239783	7.3536816	7.4260154	7.2850256	7.1621485	7.4499836	7.0348864	7.4333177	7.1970816	7.1616554	7.511121	7.496256	7.3228364	7.0456014	7.5048766	7.3730936	7.1800013	7.301969	7.3211045	7.382044	7.0727677	7.4743056	7.276061	6.7661695	7.2839837	7.101287
1367496_at	11.252065	11.236002	11.213323	11.206549	11.133081	11.17644	11.243793	11.232131	11.226833	11.04662	11.294633	11.165043	11.1908865	11.163657	11.15089	11.1216135	11.087126	11.223388	11.1775465	11.16677	11.161487	11.284147	11.211593	11.164773	11.209296	11.081808	11.293408	11.311182	11.142017	11.2478695
1367497_at	7.8617506	7.9080067	7.854032	7.667469	8.025002	7.8941703	7.9058995	7.9027205	7.7804546	8.058598	7.877979	8.10631	7.8435535	7.849082	7.95747	7.945441	7.972489	7.839755	7.8292923	7.9333444	7.8214145	7.916092	7.927726	7.9327784	7.9751253	7.7280316	7.9285984	7.903062	7.8964334	7.9253774
1367498_at	8.3059635	8.130041	8.235956	8.330577	8.160745	8.207724	8.084339	8.300224	8.308351	8.294187	8.278319	8.165448	8.185183	8.169989	8.32385	8.378899	8.354457	8.285629	8.353337	8.169657	8.058974	8.09927	8.029615	8.279438	8.403355	8.012456	8.038232	8.2394495	8.158361	7.874028
1367499_at	7.361147	7.3834324	7.3038254	7.1725826	7.204089	7.3207254	7.225695	7.4428015	7.0736628	7.3333926	7.236497	7.221514	7.188158	7.299192	7.116801	7.3989205	7.2526937	7.2613716	7.2133265	7.2876873	7.1554832	7.274602	7.1689463	7.2616305	7.1222568	7.2469225	7.272861	7.291257	7.292716	7.151037
1367500_at	10.41997	10.3368845	10.505019	10.381834	10.499411	10.405642	10.394644	10.300115	10.387031	10.556122	10.325834	10.502681	10.405476	10.46335	10.448447	10.524749	10.445366	10.268593	10.408464	10.492602	10.455982	10.407642	10.534332	10.508035	10.24836	10.365574	10.362532	10.035199	10.377505	10.225693
1367501_at	8.296409	8.371742	8.259688	8.258898	8.298971	8.090241	8.265274	8.1953125	7.95091	8.31526	8.333424	8.236512	8.239129	8.308918	8.166408	8.287077	8.120667	8.19205	8.309536	8.306938	8.306573	8.256711	8.106755	8.376538	8.431394	8.253469	8.177242	8.292314	8.213052	8.182017
1367502_at	8.285345	8.128539	8.44681	8.189892	8.517519	8.244205	8.183123	8.333891	8.45943	8.6311455	8.198784	8.339769	8.339994	8.384865	8.406851	8.511345	8.354288	8.303618	8.308859	8.320192	8.384756	8.346907	8.221141	8.515927	8.514201	8.305236	8.311441	8.247986	8.187979	8.202305
1367503_at	10.171296	10.257135	10.127958	10.296219	10.27249	10.282153	10.351042	10.314475	10.09454	10.246422	10.435147	10.440719	10.351932	10.319944	10.133822	10.256341	10.262325	10.401683	10.429638	10.234013	10.258913	10.317244	10.273085	10.242938	10.291612	9.995066	10.231308	10.272224	10.341772	10.183279
1367504_at	7.609082	7.956518	7.693027	7.593938	7.632996	7.5025415	7.640943	8.081955	7.685333	7.6570625	7.3123293	7.594207	7.7720385	7.6305113	7.5705843	7.8033257	7.578681	7.5866213	7.422701	7.637688	7.7241096	7.694129	7.613266	7.6293955	7.6860723	7.6613536	7.917348	7.831435	7.7626095	7.716634
1367505_at	7.770302	7.711122	7.95682	7.7351713	7.5036244	7.7945576	7.5795717	7.8846173	7.6318774	7.948486	7.5006366	7.869054	7.6772394	7.653861	7.890707	7.7957525	7.661146	7.843522	7.55351	7.476162	7.7181783	7.773083	7.727497	7.6287823	7.9143353	7.690448	7.8359456	7.543762	7.7631016	7.615426
1367506_at	9.256612	9.2501745	9.249087	9.244896	9.491371	9.177111	9.351458	9.197171	9.26428	9.47348	9.324276	9.230492	9.426354	9.419156	9.310196	9.414107	9.347133	9.313952	9.344079	9.282014	9.25145	9.327828	9.334284	9.361312	9.221701	9.24316	9.1691	9.1396	9.130544	9.2861
1367507_at	6.8695045	6.806774	6.851275	6.983435	6.9100804	6.8001556	6.7967253	7.0434594	6.72592	6.828691	6.708374	6.822615	6.669514	6.9101124	6.761887	6.7549667	6.722062	6.929795	6.9585476	6.732068	6.880514	6.8271995	6.8742447	7.024027	6.9125996	6.755968	6.707441	6.8815694	6.8814144	6.83535
1367508_at	8.496376	8.528437	8.734772	8.674536	8.874135	8.628209	8.744879	8.595959	8.637209	8.719767	8.604591	8.607618	8.768661	8.664273	8.704309	8.83595	8.682521	8.553731	8.593598	8.638961	8.657639	8.628275	8.688572	8.737258	8.662061	8.583526	8.528489	8.497343	8.581848	8.574485
1367509_at	9.159887	9.1728735	9.266286	9.067055	9.335019	9.1668005	9.245825	9.156757	9.096232	9.256102	9.194087	9.383199	9.204073	9.220119	9.203169	9.250229	9.260482	9.075398	9.277536	9.081128	9.221061	9.217531	9.129477	9.44736	9.088548	9.356154	9.177009	9.046104	9.165738	9.129827
1367510_at	9.368189	9.276919	9.348924	9.327668	9.49325	9.314735	9.362731	9.630137	9.3106985	9.469201	9.476935	9.335749	9.400347	9.377596	9.301095	9.386974	9.360394	9.325235	9.390207	9.294524	9.395291	9.462619	9.425309	9.446006	9.242054	9.394221	9.405364	9.414386	9.423952	9.4191265
1367511_at	7.5133405	7.6016827	7.7201056	7.640726	7.6557837	7.609976	7.5795126	7.7354207	7.464967	7.451077	7.46172	7.5501795	7.6970043	7.580272	7.698014	7.825873	7.5259533	7.5601597	7.6436462	7.5249896	7.5358286	7.5316987	7.585344	7.663721	7.59473	7.48927	7.7431703	7.645329	7.549998	7.3849134
1367512_at	11.222369	11.180469	11.131302	11.061603	11.144184	11.14144	11.206196	11.066011	11.118468	11.144348	11.082561	11.1474	11.123742	11.250218	11.069121	11.131212	11.136393	11.064079	11.087053	11.164961	11.167232	11.115064	11.258303	11.17385	11.091052	11.2332115	11.226043	10.924471	11.120777	11.058255
1367513_at	7.3120117	7.228956	7.440134	7.2720723	7.297835	7.184329	7.234316	7.615306	7.2799363	7.321734	7.241128	7.2634244	7.187977	7.412501	7.422489	7.4644156	7.3249445	7.220942	7.1442127	7.3340235	7.2122846	7.0953164	7.159607	7.4853845	7.4879823	7.160703	7.637526	7.534287	7.2700195	7.404212
1367514_at	7.7050877	7.5904713	7.637725	7.7438045	7.508418	7.382203	7.43837	7.7405915	7.475395	7.542575	7.480582	7.448537	7.5472136	7.5058575	7.6420875	7.5658736	7.5674086	7.4820623	7.437117	7.5644937	7.50588	7.5885606	7.524223	7.600312	7.7360315	7.575218	7.6081343	7.730434	7.584547	7.6602573
1367515_at	7.1485815	6.984292	6.7952623	7.012735	6.9028296	7.084551	7.1768003	7.388717	6.941159	6.9489956	6.7355437	6.989985	7.0443215	6.9228516	7.0874147	6.817437	7.189531	7.1101794	6.9084764	7.3170185	6.9280496	7.0814304	6.8576264	7.124676	7.1098776	7.0655866	7.2589	6.8794665	7.2034574	7.2014503
1367516_at	8.342624	8.288551	8.244995	8.254242	8.22542	8.324941	8.281847	8.2806835	8.203386	8.3852415	8.205047	8.213648	8.118729	8.173386	8.290507	8.317926	8.168434	8.292843	8.267156	8.277984	8.299293	8.144476	8.300356	8.419257	8.248498	8.278671	8.249995	8.133766	8.225231	8.154657
1367517_at	7.383382	7.310027	7.3214664	7.0987444	7.1985683	7.311764	7.2705617	7.424031	7.43367	7.4268837	7.2562003	7.4194417	7.4893	7.3913817	7.2446504	7.421318	7.0965014	7.293773	7.1994705	7.392119	7.1491	7.2305083	7.094899	7.3292203	7.2798076	7.2314706	7.4093394	7.375928	7.206309	7.358248
1367518_at	8.175335	8.30323	8.157314	8.34057	8.325214	8.284506	8.2875	8.567631	8.318193	8.1950035	8.242329	8.425479	8.363195	8.244579	8.3511505	8.465908	8.2608795	8.36072	8.17652	8.376259	8.261536	8.363867	8.150627	8.32118	8.312874	8.239077	8.498024	8.502396	8.381129	8.406488
1367519_at	7.5381827	7.571764	7.1933937	7.5837846	7.7414274	7.654394	7.6361322	7.3677635	7.529938	7.60816	7.7479486	7.700291	7.5888085	7.6035743	7.5117874	7.7906957	7.585582	7.5703583	7.7053957	7.6222568	7.410873	7.621993	7.579215	7.5495205	7.771966	7.3408027	7.411681	7.743623	7.63386	7.7046657
1367520_at	9.194617	9.286224	9.364116	9.304688	9.501782	9.327958	9.2348175	9.345127	9.202567	9.476982	9.24959	9.510696	9.226781	9.39783	9.342518	9.283163	9.376135	9.247859	9.387539	9.359437	9.272195	9.372961	9.203566	9.617234	9.413739	9.364674	9.33012	9.252402	9.28883	9.380145
1367521_at	6.123579	6.065233	5.8955393	5.6376038	6.179151	6.144408	6.046704	6.477925	5.949215	5.7964373	6.172922	6.268573	6.316152	6.323415	5.8905277	6.1693735	5.9116344	6.0344834	6.281152	6.065521	6.1884923	6.338398	5.7500257	5.930875	6.1125436	6.1665835	6.5102224	6.3058176	6.0234294	5.723996
1367522_at	8.13592	8.15676	7.593549	8.091166	8.054457	8.0467615	8.202538	8.225824	7.9050045	7.922676	8.05421	7.967637	7.9962234	8.238934	7.8389745	8.136941	7.863433	8.092565	8.115602	8.074319	8.066965	8.115077	8.226694	7.9537325	8.135211	7.928512	8.207207	8.138342	8.203191	7.9016857
1367523_at	7.9371395	7.9362597	8.00547	7.9340963	8.153857	7.871856	8.067291	8.3637905	7.826438	8.073669	7.9129925	8.168053	8.039616	8.106175	8.074304	8.160438	8.016589	7.9837112	7.8541083	7.953333	7.8382998	7.8790045	8.025867	8.16594	8.0807295	7.9697895	7.975909	7.9683003	8.06981	7.85948
1367524_at	6.90978	6.814545	6.8903575	6.827248	6.800799	6.785811	7.0371428	7.158405	7.0806594	6.967925	7.004079	6.7683935	6.8056426	7.0146074	7.0645084	6.7075777	6.9249344	6.9936943	7.043223	6.602997	7.0083203	6.8358364	6.985262	6.654099	7.1352816	6.922492	6.960388	6.9369464	6.751442	6.900447
1367525_at	8.795182	8.847015	8.757766	8.833012	8.852367	8.72868	8.772127	8.773796	8.8122	8.789755	8.642164	8.787547	8.849816	8.774909	8.75027	8.894047	8.725099	8.79176	8.895797	8.76774	8.830916	8.8805485	8.8597975	8.8452015	9.00947	8.776168	9.021539	8.968809	8.863306	8.696295
1367526_at	8.714562	8.728379	8.840091	8.689608	9.152303	8.897692	8.880455	8.853149	8.850109	9.010659	8.8223915	8.868324	8.981471	8.847589	8.908949	8.928956	9.023076	8.813814	8.992454	8.790911	8.875963	8.8387575	8.90512	9.014948	8.743099	8.977983	8.760093	8.747631	8.846081	8.825564
1367527_at	7.876221	7.8007073	7.935131	7.786088	7.831304	7.767436	7.5288563	7.903535	7.9059367	8.025285	7.5983157	7.845013	7.9940667	7.7150497	7.927801	7.827774	7.7541695	7.849583	7.7086034	7.8225675	7.8169622	7.9410524	7.629599	7.8955827	7.8745894	7.693923	7.908016	8.011719	7.6236324	7.751696
1367528_at	8.293034	8.539037	8.494982	8.245615	8.4226465	8.50687	8.311428	8.552237	8.459593	8.601097	8.413759	8.396488	8.473147	8.481305	8.453775	8.531066	8.569843	8.483147	8.348521	8.456235	8.221756	8.309682	8.458308	8.523331	8.5257	8.420589	8.640312	8.532616	8.497513	8.513304
1367529_at	8.890129	9.050062	9.035461	8.987484	9.0307045	9.070156	9.0893345	8.924719	8.809261	9.01145	8.741479	8.971695	9.053425	9.020527	8.974899	8.971069	9.119221	8.953169	8.892727	8.963858	8.957026	8.908205	9.02243	8.955118	8.985164	8.906073	8.982182	9.010267	9.143658	8.959404
1367530_at	7.422122	7.308942	7.3204083	7.2379503	7.1955166	7.2154827	7.3775606	7.409035	7.4156647	7.27066	7.3787127	7.401658	7.2239122	7.220541	7.0994396	7.572247	7.3256125	7.1788993	7.1640434	7.248851	7.2316084	7.203435	7.204012	7.0467024	7.241114	7.1849213	7.391631	7.4121675	7.437581	7.085988
1367531_at	9.800575	9.929381	9.892204	9.957555	9.948221	10.020694	9.971408	9.7136	9.842684	10.035115	9.9198475	10.0620775	9.958366	10.049624	10.0207815	10.033721	9.915776	9.977227	9.83875	9.898024	9.8809	10.063794	9.96184	9.964835	10.067332	9.86303	9.85653	10.167751	9.990281	9.875716
1367532_at	11.095297	11.073348	11.08604	11.123363	11.03014	11.08572	11.143972	11.23438	11.08431	11.101346	11.018654	11.064049	11.010821	11.067074	11.086131	11.042627	11.143085	11.0936365	11.108275	11.064842	11.104186	11.073224	11.161999	11.05968	11.103725	11.0608225	11.039037	11.21341	11.188282	11.110332
1367533_at	8.462709	8.608925	8.569853	8.538836	8.745998	8.5704365	8.393723	8.526205	8.440924	8.728626	8.433918	8.535019	8.622395	8.689333	8.52136	8.684235	8.48443	8.601416	8.489229	8.515819	8.457123	8.618216	8.535694	8.702509	8.449345	8.488161	8.494961	8.661524	8.584997	8.545553
1367534_at	7.5446324	7.3499346	7.455517	7.5149245	7.411559	7.22163	7.1358085	7.5322	7.3979163	7.306239	7.352405	7.153802	7.3708267	7.5401826	7.4591193	7.507492	7.360292	7.450844	7.412294	7.438009	7.533812	7.3744164	7.388736	7.391276	7.7814755	7.3490195	7.6546373	7.562458	7.6269217	7.4200754
1367535_at	7.9054103	7.959246	7.898494	8.057538	7.762912	8.007541	7.834484	7.9731755	8.108588	7.9576907	8.033846	7.831293	7.757237	7.994984	7.9072785	7.9546757	8.164116	8.001658	8.045331	7.8876715	8.043917	7.90523	8.046034	7.8699617	8.035766	7.9043555	7.8022184	8.061875	7.871175	7.999933
1367536_at	7.0774746	7.323872	7.4287953	7.225815	7.533214	7.2754445	7.2933135	7.2303796	7.282599	7.6482224	6.9372334	7.3117404	7.290409	7.375731	7.450656	7.216849	7.4209557	7.0924344	7.1087418	7.357355	7.021401	7.1251674	6.895762	7.4594083	7.412538	7.3379784	7.278703	7.4123635	7.2406125	7.2067213
1367537_at	6.984439	6.6811476	6.9846644	6.8560476	6.446687	6.7132697	6.552977	7.0030317	6.786543	6.813573	6.2499137	6.710062	6.57718	6.349647	6.65388	6.5500975	6.6154137	6.9167204	6.921275	6.7941127	6.6718388	6.6676264	6.7857056	6.7709265	6.975505	6.4132276	6.748066	6.7318625	6.393331	6.624876
1367538_at	6.717063	6.736371	6.97766	6.9355373	6.508708	6.872783	6.6053395	6.6361694	6.8388424	6.9204197	6.6822505	6.70899	6.8590336	6.773988	6.7588925	6.554232	6.418179	6.8359346	6.412971	6.7256045	6.7367663	6.8225574	6.4686	6.626464	6.9733057	6.6936636	6.7308044	6.618682	6.663498	6.6154866
1367539_at	8.36318	8.243149	8.46903	8.214455	8.145426	8.192541	8.394302	8.270229	8.307032	8.300747	7.9804044	8.428099	8.316502	8.26812	8.436672	8.289164	8.350116	8.298621	8.21228	8.254818	8.226929	8.124828	8.243708	8.263266	8.401133	8.067783	8.253099	8.2459755	8.049282	8.259545
1367540_at	7.1993566	7.087437	7.2693615	7.336936	7.0562367	7.1538343	7.1384864	7.196376	6.996748	7.2024713	7.2771416	7.3684545	7.047564	7.0290003	7.0608263	7.115772	7.0257106	7.199163	6.9722805	7.2294893	7.161187	7.0253415	7.0517993	7.5377073	7.157632	6.77098	7.314024	7.3485165	7.104311	6.8969207
1367541_at	7.801959	7.8997426	8.00769	7.640632	8.014927	8.00843	7.913733	7.8587685	7.9162574	8.0135565	7.727639	7.8284283	7.9560685	7.94986	7.794782	7.779512	7.8765125	7.770322	7.7636538	7.900298	7.7111573	7.89082	7.866195	7.911433	7.825102	7.8999586	8.00458	7.721812	7.748209	7.815277
1367542_at	7.6826615	7.8329573	7.6173873	7.9101176	7.670383	7.534654	7.716163	7.584786	7.77549	7.7136846	7.5550423	7.569026	7.634411	7.786217	7.748993	7.611378	7.8488545	7.5525494	7.781893	7.618775	7.8785257	7.628456	7.74516	7.611131	7.770376	7.513242	7.748762	7.4961047	7.7160926	7.7497873
1367543_at	8.910496	8.819572	8.9022045	8.838354	8.98789	8.8962	8.812534	8.817526	8.750238	8.939552	8.752514	8.938551	8.801418	8.860403	8.974657	8.968084	8.834055	8.815355	8.875067	8.937042	8.867367	8.889292	8.945581	8.933176	8.852999	8.793186	8.773342	8.812763	8.842514	8.69747
